time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-04-05T14:13:05.230Z,33.5126667,-116.492,15.34,1,ml,25,86,0.05532,0.16,ci,ci39509978,2023-04-05T16:26:30.150Z,"18km ESE of Anza, CA",earthquake,0.29,0.48,0.149,23,reviewed,ci,ci
2023-04-05T14:12:09.330Z,52.3143333333333,-174.0905,11.58,0.46,ml,4,150,,0.05,av,av91835741,2023-04-06T22:48:01.540Z,"15 km NNE of Atka, Alaska",earthquake,0.57,0.67,0.287032318326016,4,reviewed,av,av
2023-04-05T14:04:39.030Z,60.0175,-153.026833333333,1,-0.67,ml,5,129,,0.15,av,av91835726,2023-04-06T22:50:41.610Z,"65 km ENE of Pedro Bay, Alaska",earthquake,0.55,0.82,0.219503561736417,4,reviewed,av,av
2023-04-05T14:03:15.840Z,53.3731666666667,-168.131,2.11,-0.21,ml,5,192,,0.21,av,av91835731,2023-04-06T22:54:59.830Z,"68 km NE of Nikolski, Alaska",earthquake,1.03,1.02,0.324172427740907,5,reviewed,av,av
2023-04-05T14:02:33.330Z,33.5845,-116.8275,13.52,2.35,ml,94,18,0.04844,0.16,ci,ci39509970,2023-04-05T23:12:47.638Z,"15km WNW of Anza, CA",earthquake,0.11,0.22,0.217,27,reviewed,ci,ci
2023-04-05T14:01:11.113Z,51.7409,-179.6807,9.8,3.4,ml,,,,0.56,ak,ak0234dce9wk,2023-04-05T14:11:11.524Z,"210 km W of Adak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-04-05T13:58:44.140Z,19.1268329620361,-155.490997314453,32.9199981689453,2,md,28,171,,0.180000007,hv,hv73357132,2023-04-05T14:01:57.670Z,"8 km S of Pāhala, Hawaii",earthquake,1.05,1.36000001,1.58000004,10,automatic,hv,hv
2023-04-05T13:52:10.610Z,51.859,-178.096,3.39,1.96,ml,7,128,,0.14,av,av91835706,2023-04-06T01:58:56.250Z,"100 km W of Adak, Alaska",earthquake,0.46,0.36,0.253683623631237,7,reviewed,av,av
2023-04-05T13:48:22.920Z,35.7056667,-117.5123333,6.8,1.69,ml,24,60,0.1342,0.15,ci,ci39509962,2023-04-05T21:01:21.595Z,"12km SW of Searles Valley, CA",earthquake,0.24,0.76,0.138,17,reviewed,ci,ci
2023-04-05T13:46:40.750Z,36.6813333,-121.3075,4.85,1.38,md,25,107,0.04078,0.17,nc,nc73867325,2023-04-06T00:43:14.991Z,"12km S of Tres Pinos, CA",earthquake,0.44,0.85,0.169,23,reviewed,nc,nc
2023-04-05T13:44:37.910Z,38.8381653,-122.8366699,1.4,0.78,md,17,82,0.001016,0.01,nc,nc73867320,2023-04-05T14:09:17.116Z,"10km NW of The Geysers, CA",earthquake,0.23,0.45,0.28,18,automatic,nc,nc
2023-04-05T13:44:37.680Z,51.8523333333333,-178.103333333333,3.37,2,ml,7,131,,0.21,av,av91835696,2023-04-05T17:50:01.310Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,0.66,0.54,0.229780534609013,7,reviewed,av,av
2023-04-05T13:38:11.260Z,33.4848333,-116.5171667,12.96,0.82,ml,32,89,0.07174,0.14,ci,ci39509946,2023-04-05T20:56:21.693Z,"16km ESE of Anza, CA",earthquake,0.22,0.4,0.151,15,reviewed,ci,ci
2023-04-05T13:34:32.910Z,58.1706666666667,-155.2955,1.79,0.17,ml,10,168,,0.08,av,av91835686,2023-04-06T23:07:51.010Z,"83 km NW of Karluk, Alaska",earthquake,0.24,0.45,0.255905125985131,10,reviewed,av,av
2023-04-05T13:33:09.380Z,38.8271675,-122.8065033,1.44,0.77,md,18,39,0.004687,0.02,nc,nc73867310,2023-04-05T13:59:19.056Z,"7km NW of The Geysers, CA",earthquake,0.2,0.54,0.15,19,automatic,nc,nc
2023-04-05T13:23:16.650Z,55.0521666666667,-162.250666666667,0.21,-0.07,ml,4,276,,0.11,av,av91096903,2023-04-05T21:38:12.480Z,"4 km ESE of King Cove, Alaska",earthquake,0.81,31.61,0.211434034971924,3,reviewed,av,av
2023-04-05T13:17:02.800Z,58.2623333333333,-154.931833333333,2.2,-0.14,ml,11,151,,0.21,av,av91835666,2023-04-06T23:11:02.250Z,"82 km NNW of Karluk, Alaska",earthquake,0.46,0.75,0.448096532854751,11,reviewed,av,av
2023-04-05T13:16:56.400Z,51.8545,-178.072666666667,3.58,0.26,ml,4,199,,0.16,av,av91835661,2023-04-06T23:14:34.340Z,"99 km W of Adak, Alaska",earthquake,0.58,0.52,0.320852066932964,4,reviewed,av,av
2023-04-05T13:14:13.340Z,54.4015,-164.5855,9.2,1.87,ml,9,262,,0.18,av,av91835656,2023-04-06T23:19:00.370Z,"83 km ENE of Akutan, Alaska",earthquake,0.97,3.38,0.343064531897071,9,reviewed,av,av
2023-04-05T13:08:26.215Z,36.4161,-116.8833,13,0.5,ml,4,214.27,0.214,0.188,nn,nn00857869,2023-04-05T22:29:04.225Z,"4 km SW of Furnace Creek, California",earthquake,,10.7,0.91,3,reviewed,nn,nn
2023-04-05T12:49:39.630Z,51.857,-178.064333333333,3.62,-0.08,ml,4,183,,0.17,av,av91835646,2023-04-06T23:24:22.710Z,"98 km W of Adak, Alaska",earthquake,0.6,0.66,0.132077327767901,4,reviewed,av,av
2023-04-05T12:41:48.400Z,38.8185,-122.8018333,2.93,0.52,md,25,34,0.008083,0.08,nc,nc73867300,2023-04-05T20:08:12.075Z,"6km NW of The Geysers, CA",earthquake,0.23,0.45,0.135,25,reviewed,nc,nc
2023-04-05T12:41:10.800Z,33.1795,-116.0376667,5.33,0.91,ml,25,44,0.05061,0.17,ci,ci39509938,2023-04-05T18:52:13.450Z,"10km ENE of Ocotillo Wells, CA",earthquake,0.2,0.44,0.075,5,reviewed,ci,ci
2023-04-05T12:39:47.883Z,60.5926,-150.3755,41.8,2,ml,,,,0.28,ak,ak0234dbfmsk,2023-04-05T12:41:03.394Z,"22 km ENE of Sterling, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-04-05T12:24:19.740Z,34.3456667,-116.4546667,10.44,1.16,ml,20,190,0.08052,0.14,ci,ci37524284,2023-04-05T18:38:24.374Z,"26km N of Yucca Valley, CA",earthquake,0.32,0.43,0.101,7,reviewed,ci,ci
2023-04-05T12:24:15.440Z,33.601,-116.8186667,14.12,0.85,ml,27,49,0.03778,0.13,ci,ci39509930,2023-04-05T18:28:57.659Z,"14km WNW of Anza, CA",earthquake,0.21,0.44,0.022,3,reviewed,ci,ci
2023-04-05T12:23:36.440Z,33.5896667,-116.8248333,12.53,1.91,ml,55,25,0.04456,0.17,ci,ci39509922,2023-04-05T13:30:41.670Z,"14km WNW of Anza, CA",earthquake,0.19,0.36,0.202,26,reviewed,ci,ci
2023-04-05T12:21:53.050Z,40.4589996,-125.2968369,26.58,2.86,md,32,280,0.7321,0.24,nc,nc73867285,2023-04-06T04:08:01.040Z,"87km W of Petrolia, CA",earthquake,6.23,17.85,0.03,6,automatic,nc,nc
2023-04-05T12:18:59.700Z,53.874,-166.576833333333,5.11,-0.07,ml,7,156,,0.1,av,av91835626,2023-04-06T23:28:24.330Z,"2 km W of Unalaska, Alaska",earthquake,0.34,0.8,0.214038420480368,7,reviewed,av,av
2023-04-05T12:10:53.143Z,63.2517,-145.0979,0,1.6,ml,,,,0.79,ak,ak0234db9ffm,2023-04-05T12:13:16.062Z,"31 km NE of Paxson, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-05T12:09:25.700Z,53.8758333333333,-166.578166666667,5.1,0.52,ml,12,112,,0.1,av,av91835616,2023-04-06T23:32:03.630Z,"2 km WSW of Dutch Harbor, Alaska",earthquake,0.3,0.61,0.225240619752838,12,reviewed,av,av
2023-04-05T11:56:54.660Z,38.7905,-122.769,2.01,0.41,md,4,221,0.01502,0.01,nc,nc73867280,2023-04-05T12:52:14.676Z,"2km NW of The Geysers, CA",earthquake,0.7,1.34,0.245,4,reviewed,nc,nc
2023-04-05T11:52:13.830Z,36.801,-121.3213333,9.23,1.28,md,38,67,0.08266,0.1,nc,nc73867275,2023-04-05T16:22:13.969Z,"1km N of Tres Pinos, CA",earthquake,0.19,0.46,0.27,29,reviewed,nc,nc
2023-04-05T11:49:06.770Z,38.7916667,-122.7805,1.58,1.15,md,42,80,0.00599,0.04,nc,nc73867265,2023-04-07T05:39:13.716Z,"3km NW of The Geysers, CA",earthquake,0.15,0.21,0.248,33,reviewed,nc,nc
2023-04-05T11:45:47.680Z,58.179,-155.328166666667,0.97,-0.79,ml,5,166,,0.04,av,av91835591,2023-04-07T00:13:56.510Z,"85 km NW of Karluk, Alaska",earthquake,0.23,0.89,0.254437395379435,5,reviewed,av,av
2023-04-05T11:45:03.293Z,59.9094,-153.4834,127.5,1.9,ml,,,,0.79,ak,ak0234davdy6,2023-04-05T14:03:30.252Z,"37 km ENE of Pedro Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-04-05T11:40:52.240Z,33.2013333,-115.5705,2.95,1.7,ml,34,91,0.04471,0.27,ci,ci39509914,2023-04-05T16:24:34.734Z,"6km SW of Niland, CA",earthquake,0.29,0.37,0.187,29,reviewed,ci,ci
2023-04-05T11:33:57.350Z,60.0141666666667,-153.043833333333,0.64,-0.7,ml,5,114,,0.07,av,av91835581,2023-04-07T00:17:16.010Z,"64 km ENE of Pedro Bay, Alaska",earthquake,0.26,0.76,0.144081233756525,5,reviewed,av,av
2023-04-05T11:31:54.601Z,40.7306,-125.9417,10,2.9,ml,18,273,1.455,0.46,us,us6000k24z,2023-04-06T01:16:08.279Z,"142 km W of Ferndale, California",earthquake,9.42,2.022,0.039,86,reviewed,us,us
2023-04-05T11:30:13.140Z,38.7918333,-122.781,1.7,1.75,md,56,54,0.005571,0.03,nc,nc73867250,2023-04-05T20:52:11.589Z,"3km NW of The Geysers, CA",earthquake,0.11,0.18,0.155,48,reviewed,nc,nc
2023-04-05T11:27:27.280Z,51.9055,-178.182166666667,12.65,0.14,ml,4,305,,0.14,av,av91835576,2023-04-07T00:34:33.920Z,"106 km W of Adak, Alaska",earthquake,1.6,0.75,0.132910376280671,4,reviewed,av,av
2023-04-05T11:26:38.669Z,56.2983,-156.8978,11.6,2.1,ml,,,,0.56,ak,ak0234dare62,2023-04-05T11:28:55.826Z,"93 km E of Chignik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-04-05T11:25:04.071Z,-4.5559,-75.5913,11.863,4.6,mb,48,114,3.894,0.77,us,us6000k24y,2023-04-05T11:49:34.040Z,"northern Peru",earthquake,9.92,4.774,0.09,37,reviewed,us,us
2023-04-05T11:23:44.593Z,40.3513,-119.6142,9.9,0.7,ml,4,329.92,0.203,0.1074,nn,nn00857852,2023-04-05T17:35:11.667Z,"33 km SW of Empire, Nevada",earthquake,,7.1,0.22,4,reviewed,nn,nn
2023-04-05T11:15:59.519Z,64.7689,-148.2486,14.4,0.9,ml,,,,0.56,ak,ak0234dap2wf,2023-04-05T11:18:00.686Z,"14 km SW of Ester, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-05T11:15:06.580Z,54.511,-165.063833333333,18.95,1.33,ml,4,314,,0.1,av,av91835566,2023-04-07T00:22:38.830Z,"62 km NE of Akutan, Alaska",earthquake,1.4,1.92,0.144072442381449,4,reviewed,av,av
2023-04-05T11:14:24.282Z,-28.585,-177.8026,10,4.8,mb,22,69,0.667,0.99,us,us6000k252,2023-04-05T12:00:17.040Z,"Kermadec Islands region",earthquake,9.31,1.902,0.131,18,reviewed,us,us
2023-04-05T11:00:11.740Z,36.5385,-98.95816667,6.75,1.18,ml,23,92,0.04589099462,0.08,ok,ok2023gqpb,2023-04-06T16:32:13.229Z,"8 km SW of Waynoka, Oklahoma",earthquake,,0.2,0.23,4,reviewed,ok,ok
2023-04-05T10:52:04.210Z,17.9261666666667,-66.8326666666667,9.68,2.54,md,9,225,0.06581,0.09,pr,pr71402588,2023-04-05T13:06:33.120Z,"7 km S of Indios, Puerto Rico",earthquake,0.48,0.53,0.0505729058509012,5,reviewed,pr,pr
2023-04-05T10:47:26.190Z,51.8578333333333,-178.077666666667,1.21,0,ml,4,199,,0.22,av,av91835551,2023-04-07T00:32:48.340Z,"99 km W of Adak, Alaska",earthquake,0.83,2.6,0.18937803667593,4,reviewed,av,av
2023-04-05T10:47:19.970Z,35.2663333,-117.348,3.18,2.06,ml,28,77,0.2575,0.15,ci,ci39509906,2023-04-05T16:02:15.570Z,"29km ESE of Johannesburg, CA",earthquake,0.17,0.75,0.136,41,reviewed,ci,ci
2023-04-05T10:45:32.550Z,37.0337,-116.2325,6.5,-0.3,ml,6,155.02,0.06,0.1449,nn,nn00857868,2023-04-05T22:25:58.041Z,"48 km ENE of Beatty, Nevada",earthquake,,2.9,1.6,6,reviewed,nn,nn
2023-04-05T10:43:44.610Z,38.8173333,-122.7663333,1.86,1.27,md,47,45,0.01193,0.03,nc,nc73867245,2023-04-05T22:05:16.996Z,"4km W of Cobb, CA",earthquake,0.13,0.22,0.155,39,reviewed,nc,nc
2023-04-05T10:40:06.243Z,-6.3374,147.6331,55.499,4.3,mb,16,283,3.083,0.44,us,us6000k24p,2023-04-05T11:12:41.040Z,"33 km NW of Finschhafen, Papua New Guinea",earthquake,17.26,12.832,0.148,13,reviewed,us,us
2023-04-05T10:37:38.270Z,36.537,-98.9605,6.74,1.68,ml,37,75,0.0449911712,0.17,ok,ok2023gqoi,2023-04-05T11:55:54.441Z,"Oklahoma",earthquake,,0.3,0.19,13,reviewed,ok,ok
2023-04-05T10:35:41.870Z,33.864,-116.8195,13.92,0.83,ml,38,81,0.03549,0.12,ci,ci39509898,2023-04-05T15:52:19.317Z,"7km SSW of Cabazon, CA",earthquake,0.15,0.31,0.123,18,reviewed,ci,ci
2023-04-05T10:31:49.800Z,38.8195,-122.7728348,-0.27,0.86,md,9,83,0.008743,0.04,nc,nc73867240,2023-04-05T11:28:15.149Z,"4km W of Cobb, CA",earthquake,0.24,0.59,0.2,11,automatic,nc,nc
2023-04-05T10:30:16.710Z,38.8346667,-122.8061667,2.19,1.61,md,53,31,0.01166,0.03,nc,nc73867235,2023-04-05T21:08:13.668Z,"7km W of Cobb, CA",earthquake,0.12,0.18,0.184,44,reviewed,nc,nc
2023-04-05T10:30:15.260Z,51.8628333333333,-178.077833333333,-1.8,1.19,ml,4,192,,0.22,av,av91097048,2023-04-07T00:39:27.250Z,"99 km W of Adak, Alaska",earthquake,0.66,1.61,0.164207573191486,4,reviewed,av,av
2023-04-05T10:29:49.680Z,51.8545,-178.075833333333,3.43,1.88,ml,5,203,,0.15,av,av91835536,2023-04-07T00:37:30.660Z,"99 km W of Adak, Alaska",earthquake,0.62,0.43,0.257338756405502,5,reviewed,av,av
2023-04-05T10:28:39.990Z,35.79283333,-96.96916667,7.19,1.49,ml,51,50,0.1862634488,0.2,ok,ok2023gqoa,2023-04-05T13:51:39.832Z,"4 km ESE of Carney, Oklahoma",earthquake,,0.5,0.17,5,reviewed,ok,ok
2023-04-05T10:27:38.790Z,58.159,-155.312666666667,0.74,-0.34,ml,7,186,,0.04,av,av91835531,2023-04-08T02:07:27.400Z,"83 km NW of Karluk, Alaska",earthquake,0.28,1.55,0.190952005354922,7,reviewed,av,av
2023-04-05T10:17:06.350Z,51.8615,-178.072833333333,-1.8,1.84,ml,5,188,,0.28,av,av91835521,2023-04-05T17:55:45.880Z,"99 km W of Adak, Alaska",earthquake,0.75,1.6,0.267991612809271,5,reviewed,av,av
2023-04-05T10:10:20.400Z,32.7826667,-115.4448333,8.4,1.04,ml,16,158,0.02265,0.2,ci,ci39509890,2023-04-05T15:39:21.054Z,"7km WSW of Holtville, CA",earthquake,0.45,0.56,0.207,5,reviewed,ci,ci
2023-04-05T09:57:05.172Z,60.7121,-154.2451,36.3,1.6,ml,,,,1.53,ak,ak0234d9r3kl,2023-04-05T09:58:54.261Z,"56 km N of Port Alsworth, Alaska",earthquake,,6.3,,,automatic,ak,ak
2023-04-05T09:56:52.960Z,38.7871667,-122.7668333,1.98,1.15,md,46,73,0.01455,0.05,nc,nc73867230,2023-04-05T23:33:15.543Z,"1km NW of The Geysers, CA",earthquake,0.13,0.2,0.19,35,reviewed,nc,nc
2023-04-05T09:51:12.880Z,60.573,-152.899833333333,4.74,-0.3,ml,6,195,,0.09,av,av91835501,2023-04-07T00:51:07.720Z,"86 km W of Salamatof, Alaska",earthquake,0.46,0.71,0.19428453362886,6,reviewed,av,av
2023-04-05T09:50:01.500Z,38.8296661,-122.7921677,1.44,1.08,md,15,51,0.008846,0.03,nc,nc73867220,2023-04-05T10:52:13.931Z,"6km W of Cobb, CA",earthquake,0.23,0.46,0.33,15,automatic,nc,nc
2023-04-05T09:49:50.650Z,38.8306656,-122.7931671,1.26,0.46,md,8,95,0.00804,0.01,nc,nc73867215,2023-04-05T10:40:13.854Z,"6km W of Cobb, CA",earthquake,0.34,1.07,0.31,10,automatic,nc,nc
2023-04-05T09:43:40.222Z,61.5823,-149.7257,32.1,1.4,ml,,,,0.79,ak,ak0234d9o692,2023-04-05T09:45:45.664Z,"7 km SE of Houston, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-04-05T09:35:17.580Z,33.3378333,-116.3806667,14.35,0.73,ml,29,106,0.01584,0.15,ci,ci39509882,2023-04-05T15:33:26.444Z,"9km N of Borrego Springs, CA",earthquake,0.26,0.4,0.162,7,reviewed,ci,ci
2023-04-05T09:34:43.000Z,61.3474,-146.7414,24.2,1.5,ml,,,,0.75,ak,ak02317oo6his,2023-04-05T09:36:47.676Z,"32 km NW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-04-05T09:34:21.478Z,60.6747,-152.7603,13,1.4,ml,,,,0.16,ak,ak0234d9m6my,2023-04-07T00:55:39.780Z,"79 km W of Salamatof, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-05T09:34:15.040Z,33.3406667,-116.396,12.75,1.09,ml,54,68,0.02787,0.2,ci,ci39509874,2023-04-05T15:28:41.190Z,"10km NNW of Borrego Springs, CA",earthquake,0.2,0.43,0.171,26,reviewed,ci,ci
2023-04-05T09:31:34.350Z,38.810833,-122.8434982,0.53,0.75,md,4,146,0.01768,0,nc,nc73867210,2023-04-05T10:26:14.770Z,"8km WNW of The Geysers, CA",earthquake,1.4,2.48,0.28,7,automatic,nc,nc
2023-04-05T09:29:31.070Z,33.8246667,-116.7386667,16.71,0.79,ml,31,40,0.04967,0.16,ci,ci39509866,2023-04-05T13:31:58.512Z,"10km N of Idyllwild, CA",earthquake,0.25,0.51,0.209,21,reviewed,ci,ci
2023-04-05T09:27:26.800Z,58.3098333333333,-154.9355,3.58,-0.36,ml,7,160,,0.17,av,av91835466,2023-04-07T00:59:46.840Z,"87 km NNW of Karluk, Alaska",earthquake,0.55,1.15,0.11943170489236,7,reviewed,av,av
2023-04-05T09:26:57.330Z,38.8445,-122.816,1.17,1.25,md,44,44,0.01166,0.04,nc,nc73867200,2023-04-05T21:44:14.881Z,"8km WNW of Cobb, CA",earthquake,0.12,0.21,0.146,35,reviewed,nc,nc
2023-04-05T09:23:58.260Z,51.8616666666667,-177.921166666667,6.7,0.64,ml,4,171,,0.12,av,av91835461,2023-04-07T01:01:32.570Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,0.57,1.26,0.292666722016415,4,reviewed,av,av
2023-04-05T09:16:03.870Z,35.79433333,-96.97216667,7.23,1.19,ml,38,58,0.1835639785,0.18,ok,ok2023gqlq,2023-04-06T16:39:22.306Z,"3 km ESE of Carney, Oklahoma",earthquake,,0.5,0.13,6,reviewed,ok,ok
2023-04-05T09:15:20.710Z,36.53566667,-98.96183333,7.1,1.18,ml,24,90,0.04409134777,0.08,ok,ok2023gqlp,2023-04-06T16:45:17.009Z,"8 km SW of Waynoka, Oklahoma",earthquake,,0.2,0.19,4,reviewed,ok,ok
2023-04-05T09:09:45.750Z,33.5211667,-116.3181667,10.29,1.5,ml,49,39,0.09411,0.16,ci,ci39509858,2023-04-05T13:32:09.318Z,"16km S of La Quinta, CA",earthquake,0.17,0.46,0.175,26,reviewed,ci,ci
2023-04-05T09:05:48.999Z,36.4397,-117.0306,0,-0.5,ml,4,248.26,0.3,0.0851,nn,nn00857867,2023-04-05T22:04:21.503Z,"15 km W of Furnace Creek, California",earthquake,,0,1.31,2,reviewed,nn,nn
2023-04-05T09:05:35.159Z,60.3197,-153.379,156.7,1.5,ml,,,,0.2,ak,ak0234d9g0nf,2023-04-05T09:07:29.924Z,"53 km ENE of Port Alsworth, Alaska",earthquake,,0.7,,,automatic,ak,ak
2023-04-05T09:05:34.100Z,38.8155,-122.8306667,1.29,1.06,md,41,36,0.006724,0.07,nc,nc73867190,2023-04-05T20:07:14.348Z,"8km WNW of The Geysers, CA",earthquake,0.14,0.23,0.22,33,reviewed,nc,nc
2023-04-05T09:04:13.880Z,38.8351669,-122.8040009,1.73,0.72,md,10,67,0.01115,0.01,nc,nc73867185,2023-04-05T09:37:14.480Z,"7km WNW of Cobb, CA",earthquake,0.33,1.05,0.18,10,automatic,nc,nc
2023-04-05T09:01:38.300Z,33.4635,-116.5645,8.86,0.57,ml,24,79,0.04428,0.09,ci,ci39509850,2023-04-05T15:17:42.228Z,"14km SE of Anza, CA",earthquake,0.15,0.27,0.078,11,reviewed,ci,ci
2023-04-05T09:00:20.399Z,36.53433333,-98.96116667,6.86,1.37,ml,24,89,0.04319152435,0.1,ok,ok2023gqlc,2023-04-05T13:37:02.566Z,"9 km SW of Waynoka, Oklahoma",earthquake,,0.3,0.25,5,reviewed,ok,ok
2023-04-05T08:58:47.950Z,38.847332,-122.8146667,1.1,0.71,md,10,75,0.009975,0.02,nc,nc73867180,2023-04-05T09:22:17.385Z,"8km WNW of Cobb, CA",earthquake,0.29,0.92,0.12,11,automatic,nc,nc
2023-04-05T08:58:03.220Z,36.54183333,-98.96,6.64,1.64,ml,42,51,0.04949028832,0.23,ok,ok2023gqla,2023-04-05T12:39:07.116Z,"Oklahoma",earthquake,,0.4,0.22,17,reviewed,ok,ok
2023-04-05T08:56:38.420Z,35.4951667,-118.4018333,6.1,0.94,ml,17,67,0.1773,0.14,ci,ci39509842,2023-04-05T14:59:56.968Z,"13km SE of Bodfish, CA",earthquake,0.24,1,0.092,6,reviewed,ci,ci
2023-04-05T08:56:24.260Z,36.0738333,-117.8881667,4.26,0.33,ml,4,209,0.05132,0.05,ci,ci37524132,2023-04-05T15:06:28.410Z,"6km ENE of Coso Junction, CA",earthquake,0.49,0.5,0.2,2,reviewed,ci,ci
2023-04-05T08:55:25.310Z,38.7900009,-122.7593307,1.92,0.75,md,12,69,0.01061,0.02,nc,nc73867175,2023-04-05T09:12:15.326Z,"1km N of The Geysers, CA",earthquake,0.26,0.67,0.08,11,automatic,nc,nc
2023-04-05T08:52:44.330Z,53.8805,-166.579,4.64,0.09,ml,7,162,,0.12,av,av91835441,2023-04-07T01:15:35.640Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,0.48,0.92,0.270773124392064,7,reviewed,av,av
2023-04-05T08:52:21.980Z,53.8693333333333,-166.574666666667,4.62,-0.59,ml,5,152,,0.08,av,av91097053,2023-04-07T01:17:43.020Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,0.55,1,0.184363568485329,5,reviewed,av,av
2023-04-05T08:40:51.150Z,46.85783333333333,-121.74083333333333,-2.07,0.34,ml,16,77,0.01426,0.07,uw,uw61916226,2023-04-05T18:11:09.910Z,"24 km ENE of Ashford, Washington",earthquake,0.17,0.29,0.17548470844214115,6,reviewed,uw,uw
2023-04-05T08:40:35.180Z,46.8595,-121.7405,-1.17,0.35000000000000003,ml,18,77,0.01265,0.08,uw,uw61916221,2023-04-05T18:04:18.110Z,"24 km ENE of Ashford, Washington",earthquake,0.23,0.9,0.12319834109791755,7,reviewed,uw,uw
2023-04-05T08:30:13.820Z,36.5365,-98.96433333,7.18,1.84,ml,29,76,0.04589099462,0.12,ok,ok2023gqkb,2023-04-05T13:51:00.751Z,"9 km SW of Waynoka, Oklahoma",earthquake,,0.3,0.21,7,reviewed,ok,ok
2023-04-05T08:27:08.690Z,35.1925,-82.6645,5.48,2.08,md,9,68,0.296,0.34,se,se60500593,2023-04-06T20:14:59.349Z,"7 km SE of Brevard, North Carolina",earthquake,1.05,8.47,0.0434339046867001,9,reviewed,se,se
2023-04-05T08:25:51.370Z,51.893,-178.160166666667,11.73,0.12,ml,4,276,,0.08,av,av91097058,2023-04-07T01:22:05.750Z,"105 km W of Adak, Alaska",earthquake,1.02,0.63,0.187059036876957,4,reviewed,av,av
2023-04-05T08:25:25.440Z,51.9025,-178.176,11.71,1.08,ml,4,299,,0.14,av,av91835421,2023-04-07T01:20:20.110Z,"106 km W of Adak, Alaska",earthquake,1.3,0.87,0.279614329192638,4,reviewed,av,av
2023-04-05T08:24:32.380Z,35.4981667,-118.3975,4.79,2.36,ml,39,34,0.1757,0.16,ci,ci39509834,2023-04-05T16:28:51.930Z,"13km SE of Bodfish, CA",earthquake,0.15,1.25,0.155,48,reviewed,ci,ci
2023-04-05T08:22:55.733Z,31.6754091,-104.4035234,6.311523438,1.7,ml,24,56,0.0309990135,0.2,tx,tx2023gqjw,2023-04-05T19:07:03.906Z,"55 km S of Whites City, New Mexico",earthquake,1.32907813,1.377826309,0.1,15,reviewed,tx,tx
2023-04-05T08:22:23.960Z,51.8578333333333,-178.0915,3.52,0.71,ml,5,212,,0.12,av,av91835411,2023-04-07T01:24:58.680Z,"100 km W of Adak, Alaska",earthquake,0.6,0.46,0.201180523715804,5,reviewed,av,av
2023-04-05T08:19:33.790Z,56.863,-158.102833333333,-3.2,0.54,ml,4,244,,0.22,av,av91096898,2023-04-05T19:23:00.780Z,"33 km ESE of Port Heiden, Alaska",earthquake,1.56,1.11,0.113710736274359,5,reviewed,av,av
2023-04-05T08:17:15.990Z,33.5381667,-117.3291667,14.09,0.84,ml,13,134,0.137,0.08,ci,ci39509826,2023-04-05T13:32:54.560Z,"8km SW of Wildomar, CA",earthquake,0.25,0.61,0.241,13,reviewed,ci,ci
2023-04-05T08:16:31.050Z,38.8346667,-122.8171667,1.75,-0.19,md,16,61,0.01254,0.01,nc,nc73867165,2023-04-05T12:34:31.515Z,"8km W of Cobb, CA",earthquake,0.25,0.56,0.196,14,reviewed,nc,nc
2023-04-05T08:15:08.915Z,31.67424081,-104.4064736,6.542895508,2.5,ml,16,56,0.02830796525,0.1,tx,tx2023gqjq,2023-04-05T09:42:18.856Z,"55 km S of Whites City, New Mexico",earthquake,0.8965396612,1.241187829,0.1,25,reviewed,tx,tx
2023-04-05T08:13:49.040Z,53.8765,-166.57,5.84,0.18,ml,12,110,,0.16,av,av91835406,2023-04-07T01:27:04.300Z,"2 km SW of Dutch Harbor, Alaska",earthquake,0.35,0.59,0.232561002572774,12,reviewed,av,av
2023-04-05T08:12:03.960Z,32.9471667,-116.2155,11.09,0.75,ml,21,96,0.07426,0.11,ci,ci39509818,2023-04-05T14:43:09.046Z,"23km SSW of Ocotillo Wells, CA",earthquake,0.18,0.38,0.113,6,reviewed,ci,ci
2023-04-05T08:10:21.570Z,58.2436666666667,-155.091833333333,3.87,-0.54,ml,9,94,,0.15,av,av91835401,2023-04-07T01:29:51.070Z,"84 km NNW of Karluk, Alaska",earthquake,0.31,0.87,0.181736716132972,9,reviewed,av,av
2023-04-05T08:08:39.303Z,36.6466,-116.2729,6.8,0.2,ml,14,95.68,0.053,0.0782,nn,nn00857846,2023-04-05T17:13:32.871Z,"52 km SE of Beatty, Nevada",earthquake,,1.2,1.24,5,reviewed,nn,nn
